ID,YEAR,SEX,ETHNICITY,FSE,AdmitMode,FirstSch,CurrSch,ParIncome,FatherEd,MotherEd,FirstGen,PGPA_NS,PGPA_BA,PGPA_EN,PGPA_LA,HS Calc,UTMA,ALEKS DATE-1,AGGR SCORE-1,RADICALS-1,NUMBERS-1,EQUATIONS-1,FUNCTIONS-1,POLYNOMIALS-1,RATIONAL-EXP-1,LOGARITHMS-1,TRIG-1,ALEKS DATE-H,AGGR SCORE-H,RADICALS-H,NUMBERS-H,EQUATIONS-H,FUNCTIONS-H,POLYNOMIALS-H,RATIONAL-EXP-H,LOGARITHMS-H,TRIG-H,SATQ,SATV,SATTot,ACTMath,ACTENG,ACTComp,AP-BIO,AP-CALC-AB,AP-CALC-BC,AP-CALC-AB-SUB,AP-CHEM,AP-CS-A,AP-CS-AB,UT-GPA,Math Course,Math Grade,Chem Course,Chem Grade,Bio Course,Bio Grade,CS Course,CS Grade,Math GPA,Math P/F
3508,2014,W,,20149,2,U,U,C,3,3,N,3.533,3.034,3.054,3.209,A,13,8/9/14,60,71,94,73,68,82,45,14,31,8/14/14,92,100,100,100,97,91,90,36,100,600,730,1330,,,,,1,,,,,,2.6923,408C,Q,301,D+,,,,,0,0
3509,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6923,,,,,,,,,,
3510,2014,M,,20149,4,L,L,B,3,2,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6923,302,D,,,,,,,1,0
3511,2014,W,,20149,2,E,E,,3,6,N,3.483,2.908,3.125,3.122,A,10,5/30/14,72,76,100,88,65,91,75,14,59,6/17/14,84,94,100,96,88,91,85,43,66,640,610,1250,,,,3,3,,,,,,2.6923,408N,B-,301,B+,311C,A,,,2.666,1
3512,2014,M,,20149,6,U,U,G,3,5,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6923,,,,,,,,,,
3513,2014,M,,20149,2,4,4,H,,,U,3.743,3.73,3.519,3.625,R,14,5/27/14,89,94,100,100,97,91,85,64,75,5/27/14,89,94,100,100,97,91,85,64,75,680,590,1270,31,35,30,,5,,,3,,,2.6923,408C,B,301,B,,,,,3,1
3514,2014,M,,20149,2,4,4,B,4,4,N,3.713,3.794,3.589,3.735,A,16,6/6/14,88,94,100,100,91,91,85,50,84,6/6/14,88,94,100,100,91,91,85,50,84,660,730,1390,32,32,32,,,5,5,4,,,2.6923,408D,A-,,,,,,,3.666,1
3515,2014,M,,20149,2,E,E,F,4,5,N,3.713,3.01,3.373,3.286,A,16,5/29/14,92,88,100,100,91,91,95,79,91,5/29/14,92,88,100,100,91,91,95,79,91,720,630,1350,,,,,,4,5,,,,2.6923,408D,C,,,,,312,B-,2,1
3516,2014,M,,20149,2,2,2,,5,4,N,3.983,3.95,3.759,3.905,R,15,6/15/14,94,100,100,100,100,91,95,71,88,6/15/14,94,100,100,100,100,91,95,71,88,770,710,1480,34,35,35,,,5,5,4,,,2.6923,,,,,,,,,,
3517,2014,W,,20149,2,C,C,F,5,4,N,3.593,3.386,3.215,3.404,A,,,,,,,,,,,,,,,,,,,,,,770,650,1420,33,29,32,4,4,,,3,3,,2.6923,,,301,B+,311C,C,,,,
3518,2014,M,,20129,2,,E,H,5,5,N,,,,,R,,,,,,,,,,,,,,,,,,,,,,660,730,1390,,,,,,,,,,,2.6923,,,,,,,,,,
3519,2014,M,,20149,2,U,U,C,2,2,Y,3.003,2.56,2.708,2.831,A,,5/29/14,91,94,100,100,97,91,85,71,81,5/29/14,91,94,100,100,97,91,85,71,81,520,510,1030,,,,,,,,,,,2.6923,,,301,Q,,,,,,
3520,2014,M,,20149,2,5,5,F,5,5,N,3.633,2.832,3.351,3.11,R,11,6/15/14,77,82,100,88,79,91,75,21,69,6/15/14,77,82,100,88,79,91,75,21,69,770,520,1290,,,,,1,,,,,,2.6923,408K,B,,,,,,,3,1
3521,2014,W,,20149,2,U,U,,,,U,3.183,2.668,2.845,2.892,A,10,5/26/14,77,65,100,92,82,86,65,21,78,6/9/14,86,88,100,96,88,91,80,79,72,580,540,1120,,,,,,,,,,,2.6923,408K,B+,301,C+,311C,B-,,,3.333,1
3522,2014,M,,20149,2,E,E,,0,1,Y,3.693,3.112,3.481,3.36,,17,5/27/14,86,88,100,96,94,91,85,57,69,5/27/14,86,88,100,96,94,91,85,57,69,670,580,1250,,,,,,,,,,,2.6923,408N,A,301,A,311C,A-,,,4,1
3523,2014,W,,20149,2,E,E,E,,,U,3.643,3.652,3.464,3.586,R,15,5/28/14,95,94,100,100,100,91,100,71,94,5/28/14,95,94,100,100,100,91,100,71,94,630,580,1210,29,34,32,,,1,1,,,,2.6923,408N,C+,301,B+,311C,B+,,,2.333,1
3524,2014,M,,20149,2,3,3,B,1,1,Y,3.263,2.744,2.854,2.769,A,12,6/3/14,95,100,100,100,100,91,85,79,97,6/3/14,95,100,100,100,100,91,85,79,97,620,530,1150,,,,,4,,,2,,,2.6923,,,301,A,,,,,,
3525,2014,M,,20149,2,E,E,A,3,4,N,3.523,2.964,3.134,3.029,A,16,5/30/14,80,82,100,92,79,91,75,21,78,5/30/14,80,82,100,92,79,91,75,21,78,660,590,1250,,,,3,,3,3,3,,,2.6923,408N,A,301,A,311C,B+,,,4,1
3526,2014,W,,20149,2,E,E,B,4,4,N,3.993,3.312,3.661,3.41,A,14,5/30/14,88,94,100,100,100,91,90,50,69,5/30/14,88,94,100,100,100,91,90,50,69,720,700,1420,,,,,4,,,,,,2.6923,,,301,B+,311C,A,,,,
3527,2014,W,,20149,2,N,N,F,4,4,N,3.633,3.688,3.384,3.562,A,,6/27/14,85,82,100,92,88,91,90,43,78,6/27/14,85,82,100,92,88,91,90,43,78,720,650,1370,34,29,29,,3,,,,,,2.6923,,,301,B,,,,,,
3528,2014,W,,20129,2,L,E,G,5,4,N,3.162,3.316,3.024,3.286,R,,,,,,,,,,,,6/5/12,80,82,100,88,85,91,80,43,66,,,,26,27,26,1,5,,,,,,2.6923,,,,,,,,,,
3529,2014,W,,20119,2,N,E,,5,5,N,3.343,2.57,3.053,3.176,,16,9/4/14,93,88,100,100,94,91,95,79,91,1/16/14,96,100,100,100,91,91,95,86,100,670,610,1280,,,,,,,,,,,2.6923,408N,F,,,,,314,F,0,0
3530,2014,W,,20149,3,L,L,H,4,4,N,3.015,3.08,2.754,3.348,R,,,,,,,,,,,,,,,,,,,,,,,,,27,32,27,,4,,,,,,2.6923,,,,,,,,,,
3531,2014,W,,20149,2,E,E,F,4,4,N,3.503,3.012,3.071,3.36,,10,5/28/14,65,71,100,85,65,86,50,21,41,7/28/14,87,94,100,96,94,91,80,71,72,530,760,1290,,,,4,,,,,1,,2.6923,408N,C,,,,,312,C,2,1
3532,2014,W,,20129,2,,5,,,,U,,,,,,,,,,,,,,,,,,,,,,,,,,,460,510,970,,,,,,,,,,,2.6923,,,,,,,,,,
3533,2014,W,,20149,2,U,U,,,,U,3.003,2.522,2.601,2.59,A,,5/30/14,77,76,100,88,74,91,75,21,78,5/30/14,77,76,100,88,74,91,75,21,78,570,480,1050,,,,,,,,,,,2.6923,,,301,Q,,,,,,
3534,2014,W,,20149,2,E,E,C,1,3,N,3.483,2.95,3.098,3.191,A,14,5/30/14,86,100,100,100,91,91,85,29,75,5/30/14,86,100,100,100,91,91,85,29,75,610,660,1270,,,,,3,,,3,,,2.6923,408N,C,301,C+,311C,C,,,2,1
3535,2014,W,,20149,3,L,L,H,5,4,N,3.363,2.626,2.942,3.053,R,,5/28/14,82,88,100,92,79,91,75,36,84,5/28/14,82,88,100,92,79,91,75,36,84,670,630,1300,,,,,3,,,,,,2.6923,,,301,D,,,,,,
3536,2014,M,,20146,6,U,U,D,2,3,N,,,,,,,,,,,,,,,,,,,,,,,,,,,610,640,1250,,,,,,2,3,3,3,,2.6923,427K,C,301,B+,,,,,2,1
3537,2014,W,,20149,2,E,E,F,4,5,N,3.153,2.758,2.82,2.947,A,10,7/1/14,31,12,82,38,38,32,15,0,22,8/25/14,75,82,100,81,71,86,60,43,72,520,570,1090,,,,,2,,,,,,2.6923,408N,F,301,Q,,,,,0,0
3538,2014,M,,20149,2,U,U,F,5,5,N,2.972,3.159,2.849,3.084,A,9,6/8/14,51,59,100,69,56,64,25,0,31,6/8/14,51,59,100,69,56,64,25,0,31,,,,26,25,24,,,,,,,,2.6923,408L,F,301,C-,,,,,0,0
3539,2014,M,,20146,2,2,2,A,0,0,Y,3.343,3.11,3.07,3.087,A,11,7/5/14,51,53,94,69,53,68,25,0,34,7/5/14,74,82,100,88,76,86,55,7,72,570,560,1130,24,20,25,,3,,,1,,,2.6923,408L,Q,,,,,,,0,0
3540,2014,M,,20149,3,U,U,,,,U,2.486,2.643,2.164,3.081,R,14,6/15/14,80,100,100,92,91,91,75,36,53,6/15/14,80,100,100,92,91,91,75,36,53,,,,27,32,30,,,,,,,,2.6923,408C,B+,301,B-,,,,,3.333,1
3541,2014,M,,20149,2,E,E,E,6,3,N,3.613,3.422,3.258,3.413,,11,5/28/14,73,76,100,88,71,86,65,43,53,5/28/14,73,76,100,88,71,86,65,43,53,650,650,1300,27,31,31,,,,,,4,,2.6923,305G,A,301,A,311C,A,,,4,1
3542,2014,M,,20149,2,U,U,H,6,4,N,3.162,3.367,3.024,3.361,R,,5/31/14,69,59,100,92,71,86,65,14,53,5/31/14,92,100,100,100,97,91,75,71,91,,,,31,27,28,,2,,,,,,2.6923,,,,,,,,,,
3543,2014,W,,20149,2,L,L,A,1,0,Y,3.023,2.94,2.637,2.79,,,,,,,,,,,,,,,,,,,,,,,600,420,1020,24,19,21,,,,,,,,2.6923,,,,,,,,,,
3544,2014,M,,20149,2,L,L,H,5,5,N,3.593,3.641,3.434,3.661,,,,,,,,,,,,,,,,,,,,,,,640,620,1260,30,34,31,,,,,,,,2.6923,,,,,,,,,,
3545,2014,W,,20149,2,N,N,,4,4,N,3.223,2.762,2.881,3.01,,,6/28/14,71,76,100,85,74,86,55,14,63,6/28/14,71,76,100,85,74,86,55,14,63,550,590,1140,,,,,,,,,,,2.6923,,,301,B+,,,,,,
3546,2014,W,,20149,2,4,4,I,5,4,N,3.733,3.122,3.451,3.28,A,15,5/30/14,88,82,100,100,85,91,85,71,84,5/30/14,88,82,100,100,85,91,85,71,84,700,680,1380,,,,,,3,4,,,,2.6923,408D,C+,,,,,,,2.333,1
3547,2014,M,,20149,2,E,E,C,2,2,Y,2.783,2.709,2.388,2.585,,9,6/8/14,59,71,100,81,53,82,30,14,44,6/20/14,86,82,100,96,79,91,80,71,84,500,480,980,22,15,20,,,,,,,,2.6923,408N,C,301,C+,,,,,2,1
3548,2014,M,,20119,4,E,L,F,5,5,N,,,,,,14,7/24/14,85,88,100,100,82,91,85,79,63,7/24/14,85,88,100,100,82,91,85,79,63,660,390,1050,,,,,,,,,,,2.6923,408K,C+,,,,,,,2.333,1
3549,2014,M,,20149,2,4,4,B,2,2,Y,3.983,3.32,3.648,3.511,A,18,5/26/14,75,76,100,92,74,91,70,43,56,6/4/14,91,88,100,96,85,91,90,71,97,740,690,1430,,,,3,5,5,5,,,,2.6923,408D,C+,301,A-,,,,,2.333,1
3550,2014,W,,20149,2,L,L,B,2,1,Y,2.813,2.911,2.609,2.9,,,,,,,,,,,,,,,,,,,,,,,470,530,1000,21,23,24,,,,,,,,2.6923,,,,,,,,,,
3551,2014,M,,20149,4,U,U,,,,U,,,,,,14,7/30/14,91,88,100,100,91,91,90,86,81,7/30/14,91,88,100,100,91,91,90,86,81,690,480,1170,,,,,,,,,,,2.6923,408C,A,,,,,,,4,1
3552,2014,W,,20149,2,2,2,H,5,5,N,4.233,3.552,3.941,3.78,R,18,6/21/14,88,100,100,100,91,91,85,64,72,6/21/14,88,100,100,100,91,91,85,64,72,770,740,1510,,,,,,,,,,,2.6923,408K,B-,,,,,,,2.666,1
3553,2014,M,,20149,2,4,4,H,5,5,N,3.663,3.684,3.424,3.526,R,16,7/6/14,92,88,100,100,97,91,85,64,97,7/6/14,92,88,100,100,97,91,85,64,97,690,590,1280,32,26,30,,,4,5,,,,2.6923,408D,C,,,,,,,2,1
3554,2014,W,,20149,2,E,E,,4,4,N,3.873,3.779,3.615,3.728,R,14,5/22/14,89,100,100,100,100,91,95,36,75,5/22/14,89,100,100,100,100,91,95,36,75,770,560,1330,32,32,29,3,5,,,,,,2.6923,,,301,A-,311C,A-,,,,
3555,2014,W,,20149,2,E,E,B,4,4,N,3.763,3.27,3.333,3.406,A,14,5/18/14,83,76,100,92,85,91,80,64,72,6/8/14,85,76,100,92,88,91,80,64,81,630,750,1380,,,,,4,,,2,,,2.6923,408N,A,301,B,,,,,4,1
3556,2014,W,,20149,2,2,2,,4,4,N,3.813,3.236,3.527,3.388,A,12,5/26/14,87,94,100,100,94,91,95,21,81,5/26/14,87,94,100,100,94,91,95,21,81,690,630,1320,,,,,,5,4,,,,2.6923,,,,,301D,C,,,,
3557,2014,W,,20149,2,2,2,E,2,2,Y,3.402,3.498,3.274,3.434,A,14,5/24/14,85,76,100,100,88,91,85,64,72,5/24/14,85,76,100,100,88,91,85,64,72,580,530,1110,28,27,28,,,4,4,,,,2.6923,,,,,301L,A,,,,
3558,2014,M,,20149,2,2,2,E,3,4,N,3.505,3.659,3.379,3.626,,8,6/9/14,68,76,100,92,65,82,55,14,53,8/8/14,74,71,100,88,79,91,60,29,63,,,,33,32,31,,,,,,,,2.6923,408K,C-,,,,,,,1.666,1
3559,2014,W,,20146,2,E,E,B,2,3,N,3.143,2.674,2.744,2.849,,7,5/27/14,55,59,100,73,59,68,30,7,41,7/9/14,74,100,100,88,62,86,55,36,66,520,550,1070,,,,2,,,,,,,2.6923,408N,Q,301,C,,,,,0,0
3560,2014,W,,20149,2,4,4,B,6,6,N,3.385,3.466,3.254,3.402,A,13,5/29/14,96,100,100,100,100,91,90,93,94,5/29/14,96,100,100,100,100,91,90,93,94,,,,27,28,27,,,,,,,,2.6923,408C,B+,301,A,,,,,3.333,1
3561,2014,W,,20149,2,E,E,D,5,4,N,3.903,3.186,3.532,3.313,A,,5/26/14,93,100,100,100,91,91,100,79,88,5/26/14,93,100,100,100,91,91,100,79,88,770,640,1410,,,,,,5,5,2,,,2.6923,,,301,A-,311C,C+,,,,
3562,2014,W,,20149,2,E,E,E,1,2,Y,3.493,2.998,3.06,3.057,R,11,5/29/14,86,94,100,96,76,91,100,64,72,5/29/14,86,94,100,96,76,91,100,64,72,620,640,1260,,,,,,,,,,,2.6923,408N,C+,301,B,311C,A,,,2.333,1
3563,2014,M,,20149,2,U,U,,4,3,N,2.756,2.911,2.514,3.143,,,,,,,,,,,,,,,,,,,,,,,,,,26,29,30,,,,,,,,2.6923,,,,,,,,,,
3564,2014,W,,20149,3,4,4,,5,5,N,3.661,3.735,3.514,3.739,R,15,5/29/14,77,71,100,88,76,91,70,36,72,7/7/14,82,76,100,96,88,91,85,36,72,,,,31,34,30,,4,,,,,,2.6923,408C,B-,,,,,,,2.666,1
3565,2014,W,,20149,2,L,L,D,5,5,N,4.363,3.732,4.008,3.861,A,,,,,,,,,,,,,,,,,,,,,,800,800,1600,30,35,34,,5,,,,,,2.6923,,,,,,,,,,
3566,2014,W,,20129,2,E,E,D,6,6,N,3.083,2.608,2.705,2.862,R,,8/30/14,46,53,94,58,29,68,35,0,34,7/6/12,57,65,100,69,62,77,30,7,41,540,570,1110,,,,,,,,,,,2.6923,,,,,,,,,,
3567,2014,M,,20149,2,2,2,F,4,4,N,3.753,3.531,3.425,3.498,,15,6/13/14,83,94,100,96,94,91,85,29,63,6/13/14,83,94,100,96,94,91,85,29,63,700,640,1340,29,29,26,,,,,,,,2.6923,408K,B+,,,,,,,3.333,1
3568,2014,M,,20146,2,L,L,,5,4,N,1.767,2.1,1.399,2.687,R,,,,,,,,,,,,,,,,,,,,,,,,,28,24,30,,,,,,,,2.6923,,,,,,,,,,
3569,2014,M,,20149,2,4,4,F,4,4,N,3.333,2.606,2.812,2.993,R,14,6/22/14,29,29,88,42,15,32,5,0,25,7/28/14,81,100,100,100,74,91,60,36,81,660,680,1340,,,,,,,,3,,,2.6923,408K,Q,301,A,,,,,0,0
3570,2014,M,,20149,2,2,2,H,5,5,N,3.743,3.685,3.519,3.696,A,13,6/1/14,97,100,100,100,100,91,95,86,100,6/1/14,97,100,100,100,100,91,95,86,100,660,680,1340,29,34,33,,,,,,,,2.6923,408K,A,,,,,,,4,1
3571,2014,M,,20139,2,E,E,E,5,4,N,4.273,4.148,3.974,4,A,,,,,,,,,,,,6/16/13,93,100,100,96,97,91,95,64,94,800,750,1550,36,33,35,5,,5,5,,5,,2.6923,382C,A,301H,A,315H,A,,,4,1
3572,2014,M,,20149,2,U,U,,6,6,N,3.603,3.144,3.292,3.243,,,7/15/14,92,88,100,100,94,91,90,71,91,7/15/14,92,88,100,100,94,91,90,71,91,670,610,1280,23,32,28,2,,,,,,,2.6923,,,,,,,,,,
3573,2014,M,,20149,2,L,L,,5,4,N,3.353,3.49,3.184,3.513,R,13,6/3/14,86,82,100,100,85,91,85,71,72,6/3/14,86,82,100,100,85,91,85,71,72,,,,30,31,27,,4,,,,,,2.6923,,,,,,,,,,
3574,2014,M,,20149,4,E,E,F,4,6,N,,,,,,,,,,,,,,,,,,,,,,,,,,,590,560,1150,,,,,,,,,,,2.6923,408S,C+,301,C,,,,,2.333,1
3575,2014,M,,20149,2,2,2,H,5,4,N,3.507,3.614,3.349,3.651,R,13,7/6/14,77,76,100,88,76,91,80,21,69,7/6/14,77,76,100,88,76,91,80,21,69,650,650,1300,32,34,30,,,,,,,,2.6923,408K,A,,,,,,,4,1
3576,2014,M,,20149,2,U,U,H,5,4,N,3.234,3.269,3.044,3.339,,,8/12/14,77,76,100,100,74,91,100,14,53,8/12/14,77,76,100,100,74,91,100,14,53,610,540,1150,25,32,27,,,,,,,,2.6923,,,,,,,,,,
3577,2014,W,,20149,3,L,L,H,5,5,N,2.743,1.712,2.311,2.83,R,,,,,,,,,,,,,,,,,,,,,,640,600,1240,,,,,,,,,,,2.6923,,,,,301D,B,,,,
3578,2014,M,,20149,2,4,4,H,4,4,N,4.333,4.117,3.959,4,A,16,7/6/14,82,82,100,92,85,91,75,43,75,7/6/14,82,82,100,92,85,91,75,43,75,800,800,1600,35,35,35,5,,5,5,5,,,2.6923,427K,A,,,,,,,4,1
3579,2014,W,,20149,2,U,U,G,4,4,N,3.421,3.536,3.264,3.566,A,,,,,,,,,,,,,,,,,,,,,,640,590,1230,31,31,29,2,3,,,,,,2.6923,,,,,,,,,,
3580,2014,M,,20136,2,U,E,D,2,3,N,2.843,2.434,2.424,2.519,A,13,9/5/14,63,71,100,81,59,82,55,21,38,7/14/13,85,88,100,100,85,86,90,29,81,510,490,1000,,,,,,,,,,,2.6923,,,,,,,314,C-,,
3581,2014,M,,20149,3,U,U,H,5,4,N,3.049,3.093,2.794,3.337,,,8/24/14,52,53,94,73,56,73,30,0,28,8/24/14,52,53,94,73,56,73,30,0,28,,,,26,33,31,4,,,,,,,2.6923,,,,,,,,,,
3582,2014,M,,20149,3,L,L,H,4,4,N,3.49,3.548,3.329,3.569,R,17,6/24/14,88,100,100,100,97,91,85,29,84,6/25/14,92,100,100,100,100,91,100,36,88,,,,29,33,28,,,,,,,,2.6923,408K,A,,,,,,,4,1
3583,2014,W,,20149,3,4,4,,,,U,,,,,R,17,5/30/14,89,82,100,96,94,91,90,57,88,5/30/14,89,82,100,96,94,91,90,57,88,,,,33,29,31,,,5,4,,,,2.6923,408C,A,,,,,,,4,1
3584,2014,M,,20149,2,J,J,F,4,2,N,3.533,3.563,3.349,3.576,A,15,6/22/14,82,82,100,100,74,91,95,43,69,6/22/14,82,82,100,100,74,91,95,43,69,650,660,1310,29,33,32,3,,,,,,,2.6923,408C,Q,301,C-,,,,,0,0
3585,2014,M,,20149,2,2,2,,5,4,N,3.983,4.024,3.824,3.862,R,15,,,,,,,,,,,,,,,,,,,,,740,660,1400,35,30,33,4,5,5,5,5,,,2.6923,,,,,,,,,,
3586,2014,M,,20149,2,U,U,H,4,4,N,3.723,3.038,3.46,3.467,A,,6/8/14,95,100,100,100,97,91,100,71,94,6/8/14,95,100,100,100,97,91,100,71,94,690,650,1340,,,,,,,,,,,2.6923,,,,,,,,,,
3587,2014,M,,20149,2,E,E,,4,5,N,3.873,3.716,3.534,3.696,R,16,5/19/14,94,100,100,100,97,91,100,79,84,5/19/14,94,100,100,100,97,91,100,79,84,700,690,1390,30,34,31,,5,,,,,,2.6923,408C,A-,301,A,,,,,3.666,1
3588,2014,M,,20149,2,E,E,B,6,2,N,3.603,3.562,3.314,3.498,A,13,5/30/14,91,88,100,96,100,91,85,79,84,5/30/14,91,88,100,96,100,91,85,79,84,680,580,1260,30,26,29,,,4,5,,,,2.6923,,,301,A,311C,A-,,,,
3589,2014,M,,20149,2,2,2,,4,4,N,2.964,3.086,2.694,3.402,R,12,6/2/14,72,82,100,92,79,82,45,14,63,6/3/14,73,82,100,96,79,82,50,29,56,,,,30,33,34,5,,,,,,,2.6923,,,,,,,,,,
3590,2014,W,,20139,2,U,E,,,,U,3.193,2.602,2.756,2.785,,,5/20/14,87,94,100,96,97,91,80,79,66,7/24/13,91,100,100,100,88,95,85,64,87,610,590,1200,,,,,,,,,,,2.6923,,,301,B+,311C,B,,,,
3591,2014,M,,20149,4,L,L,F,5,5,N,,,,,,14,8/9/14,85,88,100,100,88,91,85,43,75,8/9/14,85,88,100,100,88,91,85,43,75,620,530,1150,26,24,25,,,,,,,,2.6923,408K,Q,301,D+,,,,,0,0
3592,2014,W,,20149,4,E,E,I,3,3,N,,,,,,8,8/12/14,39,59,88,42,24,64,15,0,31,8/25/14,72,76,100,85,59,91,45,36,78,540,480,1020,,,,,,,,,,,2.6923,408N,D+,301,C-,311D,D,,,1.333,0
3593,2014,W,,20149,2,L,L,C,2,0,Y,2.732,2.926,2.599,2.861,R,,,,,,,,,,,,,,,,,,,,,,470,480,950,23,21,22,,1,,,1,,,2.6923,,,,,,,,,,
3594,2014,M,,20149,2,E,E,C,0,0,Y,3.283,3.312,3.004,3.158,,8,5/26/14,80,82,100,96,82,91,100,0,69,5/26/14,80,82,100,96,82,91,100,0,69,610,510,1120,26,25,26,,,,,,,,2.6923,408N,D+,301,D+,311C,C,,,1.333,0
3595,2014,M,,20149,2,J,J,F,4,4,N,3.453,2.928,2.99,2.877,,14,6/7/14,87,100,100,100,97,91,100,43,63,6/7/14,87,100,100,100,97,91,100,43,63,650,590,1240,,,,,,,,,,,2.6923,408C,D-,301,B-,,,,,0.666,0
3596,2014,M,,20149,2,E,E,C,1,1,Y,3.763,3.188,3.36,3.207,,18,5/30/14,71,76,100,96,71,82,55,14,63,5/30/14,71,76,100,96,71,82,55,14,63,700,640,1340,,,,,,,,,,,2.6923,408N,A,,,,,312,A-,4,1
3597,2014,M,,20149,2,U,U,E,4,4,N,2.704,2.948,2.469,3.197,,,,,,,,,,,,,,,,,,,,,,,,,,31,28,28,,,,,,,,2.6923,,,,,,,,,,
3598,2014,M,,20149,2,4,4,H,4,4,N,4.413,3.75,4.023,3.806,A,17,5/4/14,95,100,100,100,94,91,100,64,97,5/4/14,95,100,100,100,94,91,100,64,97,800,800,1600,,,,,5,,,,5,,2.6923,408C,A,,,,,,,4,1
3599,2014,M,,20146,2,E,E,C,2,2,Y,3.403,2.866,3.027,2.868,A,17,7/2/14,91,94,100,96,100,91,85,50,91,7/2/14,91,94,100,96,100,91,85,50,91,650,530,1180,,,,,,,,,,,2.6923,408N,B,301,A-,311C,A,,,3,1
3600,2014,M,,20139,2,E,E,,3,3,N,3.153,2.668,2.815,2.952,A,12,7/29/14,35,18,94,38,38,50,10,0,25,8/12/14,70,82,100,81,79,82,30,21,66,550,570,1120,,,,,,,,,,,2.6923,408N,C,204,B-,,,,,2,1
3601,2014,M,,20146,2,E,E,C,2,2,Y,3.543,2.934,3.264,2.939,R,10,5/29/14,80,82,100,100,71,91,90,36,66,5/29/14,80,82,100,100,71,91,90,36,66,710,470,1180,,,,,,,,,,,2.6923,408C,F,301,D,,,,,0,0
3602,2014,W,,20149,2,2,2,H,4,5,N,3.142,3.36,3.049,3.229,,11,5/23/14,36,35,94,46,26,41,20,0,31,6/19/14,70,82,100,81,82,73,35,21,66,,,,29,24,25,,,,,,,,2.6923,,,,,,,,,,
3603,2014,M,,20149,2,2,2,C,5,4,N,3.903,3.329,3.538,3.341,R,14,6/22/14,76,82,100,88,76,86,60,29,72,6/22/14,76,82,100,88,76,86,60,29,72,750,650,1400,29,21,27,,,4,4,,,,2.6923,408K,A,,,,,,,4,1
3604,2014,M,,20142,6,E,E,E,2,3,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6923,408M,B,,,311C,B+,429,A,3,1
3605,2014,M,,20149,2,4,4,I,3,5,N,3.273,2.728,2.935,2.922,,9,6/14/14,83,88,100,96,76,91,85,50,75,6/14/14,83,88,100,96,76,91,85,50,75,610,540,1150,,,,,,,,,,,2.6923,408K,B-,301,B,,,,,2.666,1
3606,2014,W,,20149,2,U,U,C,4,4,N,3.293,2.818,2.88,2.837,A,13,6/27/14,69,71,100,85,65,86,50,21,63,6/27/14,70,71,100,85,65,86,50,36,63,600,560,1160,,,,3,,,,,,,2.6923,408K,Q,,,,,,,0,0
3607,2014,W,,20149,2,E,E,E,3,3,N,3.644,3.652,3.494,3.632,A,14,5/29/14,73,82,100,85,82,86,50,21,63,7/6/14,78,82,100,100,88,91,55,21,66,,,,28,32,32,4,4,,,,,,2.6923,408S,B,301,B,315H,B+,,,3,1
3608,2014,M,,20149,3,4,4,,,,U,3.723,2.992,3.341,3.44,R,16,5/26/14,91,88,100,100,91,91,95,71,88,5/26/14,91,88,100,100,91,91,95,71,88,700,720,1420,,,,5,4,,,5,,,2.6923,408C,A-,,,,,,,3.666,1
3609,2014,M,,20149,2,L,L,G,5,4,N,4.213,3.586,3.837,3.768,R,15,5/30/14,86,88,100,100,94,91,70,43,81,5/30/14,86,88,100,100,94,91,70,43,81,740,800,1540,,,,,,3,3,2,5,,2.6923,408K,B+,,,,,,,3.333,1
3610,2014,W,,20149,2,E,E,G,5,5,N,3.733,3.092,3.346,3.445,R,,5/28/14,76,76,100,92,71,91,75,29,66,5/28/14,76,76,100,92,71,91,75,29,66,670,730,1400,,,,4,5,,,,3,,2.6923,,,301,B,311C,A,,,,
3611,2014,M,,20149,2,2,2,F,2,2,Y,3.973,3.34,3.653,3.286,A,17,6/20/14,88,82,100,96,91,91,85,71,81,6/20/14,88,82,100,96,91,91,85,71,81,770,590,1360,,,,4,,5,5,5,,,2.6923,,,,,,,,,,
3612,2014,M,,20149,2,E,E,E,2,2,Y,3.883,3.046,3.422,3.463,A,18,5/30/14,95,100,100,100,97,91,95,86,91,5/30/14,95,100,100,100,97,91,95,86,91,770,760,1530,,,,,,5,5,,5,,2.6923,408M,A,,,,,314,A,4,1
3613,2014,M,,20149,2,U,U,,6,6,N,3.783,3.25,3.393,3.316,R,16,7/6/14,65,71,100,77,71,91,35,14,50,8/1/14,86,82,100,100,88,91,100,43,75,670,680,1350,,,,,,,,,,,2.6923,408C,C,301,A-,,,,,2,1
3614,2014,M,,20149,2,2,2,,5,4,N,3.943,3.637,3.55,3.625,A,12,6/2/14,86,82,100,100,88,91,90,64,72,6/2/14,86,82,100,100,88,91,90,64,72,730,680,1410,28,32,31,4,,3,3,,,,2.6923,408L,C-,,,,,,,1.666,1
3615,2014,W,,20139,2,4,4,F,4,4,N,3.633,3.13,3.343,3.246,R,,,,,,,,,,,,6/3/13,81,94,100,96,88,91,75,36,62,640,600,1240,,,,,,3,4,,,,2.6923,408M,A-,,,,,,,3.666,1
